date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded,isolation_anomaly,residual,abs_residual,residual_anomaly,anomaly,anomaly_score,predicted,actual
2025-08-08,East Delhi,32000000.0,34.51748109170701,7.525580931478197,80.59890123639696,4819998633.079578,8,14,3,2025,4820233732.325391,4818025353.305832,4818881099.599468,34.46517269593179,4818864473.731294,3302303.5106598455,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,False,1221337.7115840912,1221337.7115840912,False,False,0.43244951918469987,4815863880.643259,4817085218.354843
2025-08-09,East Delhi,32000000.0,34.56978948748223,8.167523683994986,79.99749683120437,4819763533.833767,8,15,4,2025,4819998633.079578,4818002718.929312,4813740201.200425,34.51748109170701,4819116018.717645,3292770.2224488975,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,False,1318544.7475709915,1318544.7475709915,False,False,0.46686844817968043,4816241400.123569,4817559944.87114
2025-08-10,East Delhi,32000000.0,34.62209788325745,8.809466436511773,79.39609242601178,4819528434.5879545,8,16,5,2025,4819763533.833767,4811704439.333734,4818713764.187401,34.56978948748223,4820233732.325391,507872.41678906314,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,False,1074332.8778047562,1074332.8778047562,False,False,0.3803982568002393,4816960338.476747,4818034671.354551
2025-08-11,East Delhi,32000000.0,34.67440627903268,9.451409189028562,78.79468802081918,4819293335.342142,8,17,6,2025,4819528434.5879545,4820939030.062827,4818403510.311398,34.62209788325745,4819998633.079579,507872.41679417674,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,False,506430.43911647797,506430.43911647797,False,False,0.17931616932745337,4818002967.398847,4818509397.837963
2025-08-12,East Delhi,32000000.0,34.7267146748079,10.09335194154535,78.19328361562658,4819058236.09633,8,18,0,2025,4819293335.342142,4820703930.817015,4818093256.435394,34.67440627903268,4819763533.833766,507872.4167992904,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,False,391382.57025909424,391382.57025909424,False,False,0.13858018361382918,4818592741.784,4818984124.3542595
2025-08-13,East Delhi,32000000.0,34.77902307058312,10.735294694062137,77.591879210434,4818823136.850518,8,19,1,2025,4819058236.09633,4820468831.571203,4818070622.058874,34.7267146748079,4819528434.5879545,507872.41680392576,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,False,785296.2849845886,785296.2849845886,False,False,0.27805659125898063,4819056089.330745,4819841385.615729
2025-08-14,East Delhi,32000000.0,34.83133146635834,11.377237446578924,76.9904748052414,4818588037.604706,8,20,2,2025,4818823136.850518,4820233732.325391,4818047987.682353,34.77902307058312,4819293335.342142,507872.41680856113,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,False,1429356.7343902588,1429356.7343902588,False,False,0.5061045988081088,4819269290.011273,4820698646.745664
2025-08-15,East Delhi,32000000.0,34.88363986213357,12.019180199095715,76.38907040004881,4818352938.358893,8,21,3,2025,4818588037.604706,4819998633.079578,4818025353.305832,34.83133146635834,4819058236.09633,507872.41681319644,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,False,1748089.9471082687,1748089.9471082687,False,False,0.6189612012701117,4819807818.060025,4821555908.0071335
2025-08-16,East Delhi,32000000.0,34.93594825790879,12.661122951612501,75.78766599485623,4818117839.113082,8,22,4,2025,4818352938.358893,4819763533.833767,4818002718.929312,34.88363986213357,4818823136.850518,507872.4168173536,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,False,2111274.386818886,2111274.386818886,False,False,0.7475570309399525,4820301894.881785,4822413169.268604
2025-08-17,East Delhi,32000000.0,34.98825665368401,13.303065704129288,75.18626158966363,4817882739.8672695,8,23,5,2025,4818117839.113082,4819528434.5879545,4811704439.333734,34.93594825790879,4818588037.604706,507872.4168215107,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,False,2395432.87378788,2395432.87378788,False,False,0.8481714637020514,4820874997.656286,4823270430.530074
2025-08-18,East Delhi,32000000.0,34.10873910292706,13.768113636038912,74.42607394952084,4817598556.356146,8,24,6,2025,4817882739.8672695,4819293335.342142,4820939030.062827,34.98825665368401,4818345926.320992,519440.32020745135,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9884683243281114,0.15142777750457667,1,False,-273272.0534276962,273272.0534276962,False,False,0.09675977986313591,4821498174.026386,4821224901.972959
2025-08-19,East Delhi,32000000.0,33.22922155217011,14.233161567948533,73.66588630937804,4817314372.845022,8,25,0,2025,4817598556.356146,4819058236.09633,4820703930.817015,34.10873910292706,4818096802.999376,538700.5707730462,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9377521321470804,0.3473052528448203,1,False,1260040.8874607086,1260040.8874607086,False,False,0.4461534846317798,4819572000.052223,4820832040.939684
2025-08-20,East Delhi,32000000.0,32.34970400141316,14.698209499858157,72.90569866923525,4817030189.333899,8,26,1,2025,4817314372.845022,4818823136.850518,4820468831.571203,33.22922155217011,4817840667.63986,561553.8592517272,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8486442574947509,0.5289640103269624,1,False,169638.8989906311,169638.8989906311,False,False,0.060065499990474426,4820269540.744348,4820439179.643338
2025-08-21,East Delhi,32000000.0,31.470186450656204,15.16325743176778,72.14551102909245,4816746005.822774,8,27,2,2025,4817030189.333899,4818588037.604706,4820233732.325391,32.34970400141316,4817577520.242441,584102.3285243592,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.72479278722912,0.6889669190756865,1,False,-866898.4989919662,866898.4989919662,False,False,0.3069501870901675,4820913216.977519,4820046318.478527
2025-08-22,East Delhi,32000000.0,30.59066889989925,15.628305363677402,71.38532338894966,4816461822.31165,8,28,3,2025,4816746005.822774,4818352938.358893,4819998633.079578,31.470186450656204,4817307360.80712,602724.2259321852,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5712682150947924,0.8207634412072763,1,False,-2746430.056114197,2746430.056114197,False,False,0.9724520466174257,4821205595.140095,4818459165.083981
2025-08-23,East Delhi,32000000.0,29.7111513491423,16.093353295587026,70.62513574880685,4816177638.800527,8,29,4,2025,4816461822.31165,4818117839.113082,4819763533.833767,30.59066889989925,4817030189.333899,613906.5487995606,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306,1,False,-865121.5153522491,865121.5153522491,False,False,0.3063209952513287,4819373128.624716,4818508007.109364
2025-08-24,East Delhi,32000000.0,28.831633798385347,16.55840122749665,69.86494810866407,4815893455.289403,8,30,5,2025,4816177638.800527,4817882739.8672695,4819528434.5879545,29.7111513491423,4816746005.822775,613906.5488038465,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.20129852008866114,0.9795299412524943,1,False,1061343.3832387924,1061343.3832387924,False,False,0.3757989550459214,4817495505.751508,4818556849.134747
2025-08-25,East Delhi,32000000.0,27.952116247628393,17.023449159406272,69.10476046852128,4815609271.778279,8,31,6,2025,4815893455.289403,4817598556.356146,4819293335.342142,28.831633798385347,4816461822.31165,613906.5488081323,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,False,729751.8007602692,729751.8007602692,False,False,0.25838947931414874,4817875939.359369,4818605691.16013
2025-08-26,East Delhi,32000000.0,27.07259869687144,17.488497091315896,68.34457282837847,4815325088.267156,9,1,0,2025,4815609271.778279,4817314372.845022,4819058236.09633,27.952116247628393,4816177638.800527,613906.5488124181,-1.0,-1.8369701987210297e-16,0.0,1.0,0.20129852008866006,0.9795299412524945,1,False,73849.88529396057,73849.88529396057,False,False,0.026148662310440426,4818580683.365987,4818654533.251281
2025-08-27,East Delhi,32000000.0,26.193081146114487,17.953545023225516,67.58438518823569,4815040904.756032,9,2,1,2025,4815325088.267156,4817030189.333899,4818823136.850518,27.07259869687144,4815893455.289403,613906.548816704,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,False,-74449.62302684784,74449.62302684784,False,False,0.02636101659358758,4818777824.899692,4818703375.276665
2025-08-28,East Delhi,32000000.0,25.313563595357536,18.41859295513514,66.82419754809288,4814756721.244907,9,3,2,2025,4815040904.756032,4816746005.822774,4818588037.604706,26.193081146114487,4815609271.778279,613906.5488216887,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,False,-162629.1559495926,162629.1559495926,False,False,0.05758350014804453,4818914846.457997,4818752217.302048
2025-08-29,East Delhi,32000000.0,24.434046044600585,18.883640887044763,66.0640099079501,4814472537.733784,9,4,3,2025,4814756721.244907,4816461822.31165,4818352938.358893,25.313563595357536,4815325088.267156,613906.5488266737,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,False,-280657.6601753235,280657.6601753235,False,False,0.09937486499201165,4819081716.987606,4818801059.327431
2025-08-30,East Delhi,32000000.0,23.554528493843634,19.348688818954386,65.30382226780729,4814188354.22266,9,5,4,2025,4814472537.733784,4816177638.800527,4818117839.113082,24.434046044600585,4815040904.756032,613906.5488316584,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,True,-549766.9983854294,549766.9983854294,False,True,0.19466071657366107,4819399668.351199,4818849901.352814
2025-08-31,East Delhi,32000000.0,22.67501094308668,19.81373675086401,64.5436346276645,4813904170.711536,9,6,5,2025,4814188354.22266,4815893455.289403,4817882739.8672695,23.554528493843634,4814756721.244908,613906.5488366432,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,True,-585990.2630119324,585990.2630119324,False,True,0.20748659857374604,4819484733.641209,4818898743.378197
2025-09-01,East Delhi,32000000.0,24.2382015477696,14.860302563148007,67.02175648422157,4814706391.591408,9,7,6,2025,4813904170.711536,4815609271.778279,4817598556.356146,22.67501094308668,4814627738.361069,486573.4059128395,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,True,-586299.7668790817,586299.7668790817,False,True,0.20759618726266071,4819533885.17046,4818947585.403581
2025-09-02,East Delhi,32000000.0,25.801392152452514,9.906868375432005,69.49987834077865,4815508612.471279,9,8,0,2025,4814706391.591408,4815325088.267156,4817314372.845022,24.2382015477696,4814653956.104515,533128.0009006268,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,False,-648217.7716531754,648217.7716531754,False,False,0.2295200262954401,4819644645.200617,4818996427.428964
2025-09-03,East Delhi,32000000.0,27.36458275713543,4.953434187716002,71.97800019733572,4816310833.35115,9,9,1,2025,4815508612.471279,4815040904.756032,4817030189.333899,25.801392152452514,4814835374.475245,823658.2388824718,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,False,-649247.8289375305,649247.8289375305,False,False,0.22988474751310753,4819694517.283284,4819045269.454347
2025-09-04,East Delhi,32000000.0,28.92777336181835,0.0,74.45612205389278,4817113054.231021,9,10,2,2025,4816310833.35115,4814756721.244907,4816746005.822774,27.36458275713543,4815171993.473263,1187359.090395716,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,False,-682418.4094305038,682418.4094305038,False,False,0.24162973945858554,4819776529.88916,4819094111.47973
2025-09-05,East Delhi,32000000.0,30.082658396259223,2.932648762967815,71.14792959913645,4816512293.635449,9,11,3,2025,4817113054.231021,4814472537.733784,4816461822.31165,28.92777336181835,4815463387.173501,1236373.9881021199,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,False,-635627.5541772842,635627.5541772842,False,False,0.22506210000507923,4819778581.05929,4819142953.505113
2025-09-06,East Delhi,32000000.0,31.2375434307001,5.86529752593563,67.83973714438011,4815911533.039877,9,12,4,2025,4816512293.635449,4814188354.22266,4816177638.800527,30.082658396259223,4815709555.57596,1104736.5708573137,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,False,-455378.97308540344,455378.97308540344,False,False,0.161239938871769,4819647174.635118,4819191795.662032
2025-09-07,East Delhi,32000000.0,32.39242846514097,8.797946288903445,64.53154468962376,4815310772.444305,9,13,5,2025,4815911533.039877,4813904170.711536,4815893455.289403,31.2375434307001,4815910498.680641,810311.0415227639,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,False,-243909.96209430695,243909.96209430695,False,False,0.08636329234052233,4819484547.649509,4819240637.687415
2025-09-08,East Delhi,32000000.0,33.54731349958185,11.73059505187126,61.22335223486742,4814710011.848734,9,14,6,2025,4815310772.444305,4814706391.591408,4815609271.778279,32.39242846514097,4815911015.860259,809415.0957120535,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,False,-172865.73659706116,172865.73659706116,False,False,0.06120805405897844,4819462345.449395,4819289479.712798
2025-09-09,East Delhi,32000000.0,33.88317062211169,11.343842202066575,61.51285468480985,4814407109.379287,9,15,0,2025,4814710011.848734,4815508612.471279,4815325088.267156,33.54731349958185,4815753658.275689,988044.628977889,-1.0,-1.8369701987210297e-16,0.0,1.0,0.10116832198743272,-0.994869323391895,1,False,-232617.6089029312,232617.6089029312,False,False,0.08236491198940679,4819570939.347085,4819338321.738182
2025-09-10,East Delhi,32000000.0,34.21902774464154,10.957089352261889,61.80235713475228,4814104206.90984,9,16,1,2025,4814407109.379287,4816310833.35115,4815040904.756032,33.88317062211169,4815438425.92693,1123390.6148210377,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,False,-354966.8686761856,354966.8686761856,False,False,0.12568616381002157,4819742130.632241,4819387163.763565
2025-09-11,East Delhi,32000000.0,34.55488486717139,10.570336502457204,62.0918595846947,4813801304.4403925,9,17,2,2025,4814104206.90984,4817113054.231021,4814756721.244907,34.21902774464154,4814965318.813983,990034.7858733207,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,False,-443632.95272922516,443632.95272922516,False,False,0.1570809246964229,4819879638.741677,4819436005.788948
2025-09-12,East Delhi,32000000.0,34.89074198970123,10.18358365265252,62.381362034637135,4813498401.970945,9,18,3,2025,4813801304.4403925,4816512293.635449,4814472537.733784,34.55488486717139,4814534762.861912,850693.6576084266,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,False,-393623.1520214081,393623.1520214081,False,False,0.13937352561630442,4819878470.966352,4819484847.814331
2025-09-13,East Delhi,32000000.0,34.3255852991054,10.094133445795979,64.6593617201536,4814070663.021462,9,19,4,2025,4813498401.970945,4815911533.039877,4814188354.22266,34.89074198970123,4814271781.430709,602474.9097777958,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,False,-456263.6832494736,456263.6832494736,False,False,0.1615531957878874,4819737323.78594,4819281060.102691
